driver_id,age_first,grade_last,income_mean,income_max,income_min,income_last,quarterly_rating_mean,quarterly_rating_last,total_business_value_mean,total_business_value_sum,dateofjoining_first,lastworkingdate_last,target_max,tenure_months,income_increase,rating_increse,business_std,gender_first_1.0,city_first_C10,city_first_C11,city_first_C12,city_first_C13,city_first_C14,city_first_C15,city_first_C16,city_first_C17,city_first_C18,city_first_C19,city_first_C2,city_first_C20,city_first_C21,city_first_C22,city_first_C23,city_first_C24,city_first_C25,city_first_C26,city_first_C27,city_first_C28,city_first_C29,city_first_C3,city_first_C4,city_first_C5,city_first_C6,city_first_C7,city_first_C8,city_first_C9,education_level_first_1,education_level_first_2,joining_designation_first_2,joining_designation_first_3,joining_designation_first_4,joining_designation_first_5
1710,1.6963147927054474,3,2.1916423667368563,2.1814402050925494,2.194199697829713,2.1814604899427126,1.9926257045325033,1.9415697288308489,0.85926997430169,-0.2730704252300181,2020-10-02,,0,-0.6115928123867524,0,0,0.6166636192670719,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1712,-1.0474039837946478,3,1.6089743981986884,1.600513036860437,1.6110718962740835,1.6005467119794317,-0.7870791861459044,-0.528575889307677,-0.5866059749367841,-0.48142096238380777,2020-09-04,,0,-0.562256297193635,0,0,-0.5221012677093487,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1714,-1.2188864073259038,2,-0.6953651959078235,-0.6969420273126025,-0.6950862488529571,-0.6968553962593362,1.471431037530302,1.9415697288308489,0.6705678710484736,1.1108808455847623,2016-01-28,,0,2.399696632793168,0,1,0.6373120274422018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1715,-0.7044391367321359,2,0.2722488960970828,0.2677811851546286,0.2732914700058183,0.267845579507893,-0.7870791861459044,-0.528575889307677,-0.4669867085722552,-0.44665459521709566,2019-01-12,2019-05-06,1,-0.5693043707926518,0,0,-0.3035480438838476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1716,-0.18999186613836805,4,1.0699225821128167,1.0630717118554056,1.071594668398748,1.0631177749022103,1.2976994818629013,-0.528575889307677,3.3503776461870314,1.4896397313844434,2016-05-17,2019-10-12,1,1.4200144025298354,0,0,3.8455494275553854,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1717,-1.5618512543884155,1,-1.114773028159804,-1.1150968212611765,-1.114825071616627,-1.1150005518136152,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-05-22,2020-07-14,1,-0.6767874931776577,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1718,0.15297298092414383,4,1.2874731642391388,1.2799723318413716,1.2893169382546716,1.2800133953671173,-0.34817841393352417,-0.528575889307677,0.5027511947006806,0.6176740379120239,2013-10-02,2020-06-30,1,3.569676850229954,0,0,0.922750312420991,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1719,2.039279639767959,1,-0.520829895413952,-0.5229281749176877,-0.5204132076590415,-0.5228455548530468,0.9005987831945576,0.706496919761586,-0.06904944307562197,-0.07145617992725387,2018-10-01,2020-02-17,1,0.11788280511148458,0,0,-0.4763352696270856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1720,0.15297298092414383,3,0.4909305291784079,0.4858094769260619,0.4921456834255744,0.48586884576563144,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-12-10,2020-03-04,1,-0.6204029043855235,0,0,-0.28718522711858174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1721,0.4959378279866557,2,-1.167331552225091,-1.1674983195421078,-1.1674250740984724,-1.1674008422492477,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-09-12,2019-03-17,1,-0.4424390460103497,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1722,1.1818675221116794,3,0.6211427703731067,0.6156326912279789,0.6224606862118006,0.6156890676653419,-0.1616455857432628,-0.528575889307677,0.027912810009949406,0.20885991536169685,2015-07-30,2020-07-29,1,2.4472711295865315,0,0,-0.18348671360030847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1723,-0.7044391367321359,1,-1.0585739338331017,-1.0590656294207728,-1.0585816257886955,-1.058970651482307,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-10-30,,0,-0.66092932757987,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1724,1.0103850985804235,2,-0.0953073189364875,-0.09867690537893131,-0.09455481500340165,-0.09860406423127333,0.2553101478584984,0.706496919761586,-0.14127639022049637,-0.3936793090009875,2020-09-12,,0,-0.5763524443916686,0,1,-0.20260350343851335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1725,-1.3903688308571596,2,-0.4123903851030573,-0.41481264248601524,-0.41188811847659257,-0.41473251446534015,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-09-28,,0,-0.6045447387877357,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1726,-0.7044391367321359,1,-0.7108464558544245,-0.7123770348761854,-0.7105797263829157,-0.7122900480487155,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-06-06,2019-07-04,1,-0.7208379531715127,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1727,0.15297298092414383,1,-1.05588768781497,-1.056387408930288,-1.0558932598245931,-1.0562924927243327,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-06-18,2019-01-01,1,-0.42305684361305357,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1728,1.1818675221116794,2,-0.5720806418125169,-0.5740258026966724,-0.5717044003952055,-0.5739420048407179,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-10-18,2020-12-20,1,-0.6591673091801158,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1729,0.8389026750491676,3,1.310765744843728,1.303195322673338,1.312627901022349,1.3032358509132382,0.6027732591932994,0.706496919761586,0.5045775634691685,0.14695002894038134,2014-10-31,2019-11-18,1,2.4789874607821067,0,0,0.01510879607186004,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1730,1.5248323691741914,1,-0.270514180934892,-0.2733603128964673,-0.26989994768834286,-0.27328344532705634,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-05-26,2019-01-11,1,-0.3649102364211651,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1731,-0.7044391367321359,5,0.07459774171034128,0.07072054064422692,0.07548433222607429,0.07078947721061268,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2013-09-27,2019-01-07,1,2.626997006361459,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1732,1.0103850985804235,1,-0.5835325327319204,-0.5854434795245282,-0.5831653289790104,-0.5853594184931354,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-06-09,2019-01-20,1,-0.3737203284199361,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1733,1.3533499456429354,1,-0.6346772431034539,-0.6364353880736254,-0.6343504020060651,-0.6363501516877286,1.471431037530302,1.9415697288308489,0.544751018793181,0.9621454502392986,2016-04-25,,0,2.244639013614799,0,1,0.07889595262444592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1734,-1.3903688308571596,1,-1.2956704902755665,-1.2954538274493446,-1.295865295357101,-1.295353400804581,0.6027732591932994,-0.528575889307677,0.1296501462810196,-0.25912661889970307,2018-01-13,2019-06-25,1,0.16017124670558527,0,0,0.3467750518697147,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1735,-0.5329567132008799,3,1.1506513440261423,1.1435592855431305,1.1523871402672987,1.1436034933655488,-0.7870791861459044,-0.528575889307677,-0.46977217376379615,-0.44734060769452233,2020-07-14,2020-11-06,1,-0.5675423523928976,0,0,-0.4238870968299419,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1736,-0.18999186613836805,1,-0.3573576870737017,-0.3599443621743744,-0.35681198944886344,-0.35986549885788927,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-12-21,2019-02-28,1,-0.6485951987815907,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1737,-0.7044391367321359,1,-0.9705640313969455,-0.9713186686141024,-0.9705022672279727,-0.9712257132276167,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-04-11,2020-06-08,1,-0.6679774011788867,0,0,-0.6828602175335401,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1738,-1.0474039837946478,1,-0.18748797176921675,-0.19058215589451205,-0.18680821545575724,-0.19050719634702923,1.7146552154646624,-0.528575889307677,0.5397987716731565,0.40918980503579644,2016-04-17,2020-03-06,1,1.7301296408865736,0,0,0.07818236511278127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1739,-0.5329567132008799,2,-0.08360801062067716,-0.08701255034800445,-0.08284627376500837,-0.08693997806167393,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-05-22,2020-09-13,1,-0.5693043707926518,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1740,-1.0474039837946478,1,-0.18999749107562924,-0.19308417766851751,-0.18931971523801078,-0.19300916044987382,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-12-05,,0,-0.7243619899710211,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1741,1.0103850985804235,3,1.269128931562687,1.2616829050708247,1.270958228578762,1.2617243901646338,1.5955250058641595,3.1766425379001118,1.1535914731842356,0.1345108474207801,2020-05-29,,0,-0.3895784940177238,0,1,0.48782072939234433,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1742,-0.18999186613836805,3,1.2932698003835283,1.2857516497418913,1.2951181490193135,1.2857925800553782,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-05-17,2020-07-10,1,-0.6750254747779035,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1743,0.6674202515179116,2,-0.49728989741295593,-0.4994585058826506,-0.4968546322367759,-0.4993764267897442,1.6656015997468083,-0.528575889307677,0.7263880337939388,0.6870106121281009,2018-08-11,2020-05-09,1,0.3522312522787926,0,0,0.19279971714286845,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1744,-1.7333336779196715,1,-0.4298156388785694,-0.43218583593087007,-0.4293271240068883,-0.43210530746114834,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-08-31,2019-01-02,1,-0.5516841867951099,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1745,-0.7044391367321359,4,3.195379398617165,3.1821784352081406,3.198728864258392,3.1821756532184935,0.2553101478584984,0.706496919761586,1.2854457778053785,1.8377636670140554,2014-12-19,,0,3.1133140846936174,0,1,1.8624752334481214,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1746,2.725209333892983,2,-0.7335735109815124,-0.735036189815418,-0.7333247173686765,-0.7349486806984207,-0.13303097657451426,0.706496919761586,0.04431681027780807,0.11587015693990466,2018-09-24,2020-05-08,1,0.2729404242898538,0,1,-0.08392222250373323,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1749,-0.18999186613836805,1,-0.9031251182049027,-0.9040812384056177,-0.9030101322344549,-0.9039898328300469,-0.7870791861459044,-0.528575889307677,-0.3949235500013244,-0.4584022849263834,2016-08-08,2019-03-23,1,0.9160771402001353,0,0,-0.48938194867789436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1751,-0.5329567132008799,2,0.05706645190779768,0.053241627969484576,0.05793920698666924,0.053310967421726585,-0.7870791861459044,-0.528575889307677,-0.5803468359014791,-0.4858022369600888,2019-08-30,2019-11-23,1,-0.6204029043855235,0,0,-0.535549745948641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1752,0.15297298092414383,3,0.7373582559996458,0.7315009671847387,0.7387678873955986,0.7315546728787642,0.13948911074689824,-0.528575889307677,-0.1505081258948038,-0.26156382616774937,2020-04-17,,0,-0.3155737212280476,0,0,-0.11266722407877607,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1753,1.0103850985804235,1,-0.41122398880571065,-0.41364973095725216,-0.41072080167639025,-0.4135696297414828,1.818894148865103,1.9415697288308489,0.6406654646708323,1.0755314773988953,2015-07-19,,0,2.739766183945728,0,1,0.11501470367358996,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1754,-1.3903688308571596,1,-0.5746255064612733,-0.5765630642139737,-0.5742512734138288,-0.5764792078745885,-0.7870791861459044,-0.528575889307677,-1.0651334694771746,-0.5574390351220422,2019-01-09,2019-03-01,1,-0.6803115299771662,0,0,-0.20364593131070632,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1755,-0.7044391367321359,2,-0.750645311333586,-0.7520569858273143,-0.7504099905352747,-0.751969084383969,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-11-12,2020-01-19,1,-0.6503572171813448,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1756,1.1818675221116794,3,-0.2904136086744727,-0.29320028837203166,-0.28981507976452237,-0.2931229634946831,0.7291234814968633,-0.528575889307677,0.4347922757576285,0.7209232992310504,2017-11-13,2020-10-03,1,1.0887549433760464,0,0,0.20391069267122022,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1757,0.15297298092414383,1,-0.9802133098568132,-0.9809391185338698,-0.9801591607569194,-0.9808459413977093,-0.3237950376995033,-0.528575889307677,-0.3342306662750969,-0.4494337128572779,2020-03-11,2020-05-19,1,-0.6485951987815907,0,0,-0.21747605561109729,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1758,1.1818675221116794,3,0.29875790285496123,0.29421099262651723,0.2998213972831445,0.29427477777737804,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-12-30,,0,-0.12351371565484025,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1759,-0.36147428966962397,1,-1.2899091994735208,-1.2897097492921208,-1.2900994578288287,-1.2896094550473463,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-08-18,2019-01-11,1,-0.5129197820005176,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1760,-0.5329567132008799,1,-0.9980273623981075,-0.9986999491549791,-0.9979872718872826,-0.9986063626348033,-0.7870791861459044,-0.528575889307677,-0.5721141028190526,-0.4544856577789026,2018-12-02,2020-02-17,1,0.008637664326724434,0,0,-0.4907318237717234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1761,1.0103850985804235,5,3.185376666733859,3.1722055878554145,3.1887182383657473,3.172203035738141,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2016-02-18,2019-10-19,1,1.589168168906238,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1763,-1.9048161014509275,1,-0.9257107919626151,-0.9265994343716668,-0.9256136302747368,-0.9265075097556481,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-11-30,2020-01-21,1,-0.678549511577412,0,0,-0.6828602175335401,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1764,0.8389026750491676,3,0.621072079688419,0.6155622117413873,0.6223899397390611,0.6156185898032899,-0.7870791861459044,-0.528575889307677,-0.6070920480068392,-0.48116014613839636,2020-08-03,,0,-0.5058717084015008,0,0,-0.1563801835501875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1766,-0.18999186613836805,3,-1.2728373991214472,-1.2726889532802246,-1.2730141846622307,-1.272589051361798,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-10-24,,0,-0.6503572171813448,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1769,-0.18999186613836805,1,-0.4815258747276042,-0.4837415803727008,-0.48107816881585924,-0.4836598635521571,-0.7870791861459044,-0.528575889307677,-0.5200673964894913,-0.43397651478363014,2018-07-08,2020-02-17,1,0.2676543690905912,0,0,-0.4663629705442038,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1770,0.4959378279866557,4,0.9128110626718593,1.1665708379153215,0.9030058238604326,1.1666145153255136,1.6451625931977023,-0.528575889307677,2.4305697255953724,3.1914810748260805,2016-05-02,,0,2.2323048848165192,1,0,2.883113085025993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1771,0.15297298092414383,2,-0.655566340428662,-0.6572620763614737,-0.6552559847005981,-0.6571763599240827,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-03-01,2020-06-16,1,-0.5816384995909312,0,0,-0.6828602175335401,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1773,-1.0474039837946478,2,0.7829890929655404,0.776995475779683,0.7844347355489695,0.7770481328333044,-0.7870791861459044,-0.528575889307677,-0.408300605678911,-0.4322012109283087,2018-05-18,2019-05-16,1,-0.13056178925385703,0,0,-0.5018733005560283,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1774,0.3244554044553998,2,0.8486253936980475,0.8424356790800792,0.850122835487629,0.8424868277485493,-0.7870791861459044,-0.528575889307677,-0.5147890289440193,-0.4495838465783761,2020-06-19,2020-11-28,1,-0.4847274876044504,0,0,-0.35471238532107974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1775,0.6674202515179116,3,0.9224971591966686,0.9160867425684089,0.9240528995004447,0.9161361935928476,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-10-30,,0,-0.66092932757987,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1776,0.4959378279866557,2,0.506623861179072,0.50145592294942,0.5078514003737515,0.5015149311411666,3.3824781498717074,3.1766425379001118,2.547806217822409,0.4555340025923057,2020-07-25,,0,-0.490013542803713,0,0,1.3240418296755958,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1778,-0.8759215602633919,2,-0.3977220680303646,-0.4001881490182369,-0.39720822538313877,-0.40010835808955847,0.35007281458617134,-0.528575889307677,0.08128879121644267,-0.08239731183560545,2018-06-15,2019-11-26,1,0.16193326510533948,0,0,0.1858909799912032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1779,-1.0474039837946478,1,-0.0009706002207841485,-0.004622030522303615,-0.0001436471324902137,-0.004551357322932624,0.2553101478584984,-0.528575889307677,-0.34381219190734097,-0.43358419454893565,2020-07-04,2020-10-12,1,-0.5939726283892105,0,0,-0.15977941322124445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1781,0.8389026750491676,3,1.1250966615115474,1.1180809511402299,1.1268122903719562,1.118125746233765,-0.7870791861459044,-0.528575889307677,-0.6107006938061039,-0.48204889393263445,2020-02-06,2020-06-14,1,-0.5428740947963389,0,0,-0.5433269682871469,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1782,1.0103850985804235,3,1.4843113757519721,1.4762224622559688,1.4863104915979108,1.4762590022508002,1.471431037530302,0.706496919761586,0.8337152222598873,1.3037467880004703,2015-11-12,,0,2.535372049574241,0,0,0.41781621353646475,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1783,1.6963147927054474,3,-0.29142095093127207,-0.16274275869078936,-0.33480983642686757,-0.16266844083650503,3.035015038536906,3.1766425379001118,2.492213716645389,3.2643540104872946,2018-07-31,,0,0.7874497970180789,1,1,0.9239665855550281,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1784,-0.5329567132008799,2,-0.019845013032393586,-0.023440053442288326,-0.019032955353946456,-0.02336894649080596,0.13948911074689824,0.706496919761586,-0.053770808411158395,-0.21867927939596227,2016-11-25,2019-09-22,1,1.0464665017819457,0,1,-0.33677713387230734,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1785,-0.36147428966962397,3,0.27691448128646945,0.272432831269681,0.27796073720662773,0.27249711840332236,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-07-31,2020-09-18,1,-0.6838355667766746,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1786,-1.5618512543884155,1,0.15355923650647516,0.14944612716715922,0.15450814227613655,0.14951324912265207,0.6027732591932994,0.706496919761586,-0.03177482928945873,-0.4047398903662712,2018-09-23,2019-02-27,1,-0.49353757960322137,0,0,-0.1463679886935092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1788,-0.18999186613836805,2,-0.33706946056833875,-0.3397167495225557,-0.33650775177261644,-0.3396383524489767,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-12-05,2020-02-14,1,-0.6450711619820823,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1789,-0.36147428966962397,1,-1.2850668875724152,-1.2848819044605893,-1.2852533244461706,-1.2847817214967872,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-07-04,2019-10-07,1,-0.6027827203879815,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1791,1.3533499456429354,2,-0.17161791305683352,-0.17475951115467472,-0.1709256323257313,-0.1746849163163642,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-11-17,,0,-0.6926456587754455,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1792,1.0103850985804235,3,0.08414098414317751,0.08023527133410684,0.08503510604591172,0.08030398858762729,0.6027732591932994,0.706496919761586,1.043165555650574,-0.2458962217112487,2018-07-17,2019-03-02,1,-0.36843427322067346,0,0,0.5679915473597563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
